funding_total_usd,funding_rounds,founded_year,status_class,funding_total_category
11000000.0,1,2012,1,1
800000.0,1,2015,1,0
18478604.03736397,1,2015,0,1
50000.0,1,2014,2,0
12805001.0,3,2001,1,1
36412587.0,9,2008,1,1
2460000.0,1,2012,1,1
5279980.0,3,2008,1,1
18478604.03736397,1,2003,1,1
7082422.0,3,2005,1,1
243573.0,1,2007,1,0
550000.0,1,2010,1,0
1795083.0,3,2009,1,1
3059464.0,1,2012,1,1
135734.0,1,2013,1,0
19638485.0,5,2012,2,1
1402232.0,1,2008,1,1
370000.0,2,2012,0,0
60500000.0,1,1988,1,1
248000.0,4,2012,1,0
1050000.0,3,2008,1,1
18478604.03736397,1,2012,1,1
1000000.0,1,2012,0,0
18478604.03736397,1,2012,1,1
625000.0,1,2014,1,0
4015000.0,3,2010,1,1
16542968.0,4,2001,1,1
6000000.0,1,2001,1,1
198730677.0,1,1996,2,2
2750000.0,3,2010,1,1
100000.0,1,2012,1,0
50000.0,1,2013,1,0
5913947.0,1,2012,1,1
430000.0,1,2012,1,0
5000000.0,1,2006,1,1
146200000.0,6,2009,1,2
150000.0,1,2008,1,0
18478604.03736397,1,2007,0,1
3239000.0,2,2012,2,1
350000.0,2,2011,0,0
250000.0,1,2012,1,0
600000.0,1,2006,1,0
1967400.0,4,2013,1,1
500000.0,1,2010,1,0
3000000.0,1,2012,0,1
18478604.03736397,1,2009,2,1
8000000.0,1,2011,1,1
1850000.0,2,2013,1,1
8267939.0,3,2012,0,1
3774717.0,2,2013,1,1
3001500.0,1,2012,1,1
400000.0,1,2005,1,0
750000.0,2,2013,1,0
50000000.0,1,1998,2,1
4000.0,1,1999,2,0
1500000.0,1,2012,1,1
2950000.0,3,2012,1,1
18478604.03736397,1,2010,1,1
261260.0,1,2012,1,0
30000000.0,1,2002,1,1
13596.0,1,2013,0,0
18478604.03736397,1,2013,1,1
600000.0,1,2013,1,0
2139250.0,2,2005,1,1
500000.0,1,2014,1,0
500000.0,1,2002,1,0
18478604.03736397,1,2014,1,1
175000000.0,2,2000,2,2
18478604.03736397,1,2015,0,1
2515000.0,3,2008,1,1
750000.0,1,2012,1,0
12500.0,1,2012,0,0
100000.0,1,2011,1,0
750000.0,1,2012,1,0
3000000.0,1,2012,1,1
18478604.03736397,1,2013,1,1
20000000.0,2,2013,1,1
9400000.0,2,2012,1,1
8400000.0,1,2005,1,1
14000000.0,2,2003,2,1
8770048.0,3,2012,1,1
73500000.0,3,2001,0,1
20000000.0,1,2008,0,1
1350500.0,1,2006,1,1
28762500.0,3,2012,2,1
217000.0,3,2011,1,0
13600000.0,3,2009,1,1
5371254.0,6,2007,1,1
20000.0,1,2014,1,0
12500000.0,2,2005,1,1
10400000.0,1,2005,1,1
59500000.0,4,2012,2,1
18478604.03736397,1,2013,1,1
964950.0,1,2013,1,0
21373000.0,2,2009,1,1
25000.0,2,2010,1,0
97956.0,2,2012,1,0
14300000.0,1,2012,0,1
4000000.0,1,2006,0,1
28712619.0,3,2008,2,1
7429362.0,4,2012,1,1
248286.0,1,2012,1,0
365000.0,1,2007,1,0
5250000.0,3,2013,1,1
17500000.0,1,1962,1,1
70000.0,1,2011,0,0
900000.0,2,2009,1,0
2876384.0,3,1985,1,1
250000.0,1,2014,1,0
10000000.0,2,2014,1,1
30000.0,1,2013,1,0
3550000.0,4,2010,0,1
56952124.0,6,2012,2,1
175000.0,1,2012,1,0
600000.0,2,2010,1,0
15000000.0,1,2012,1,1
2390000.0,1,2012,1,1
16135004.0,2,2008,1,1
18478604.03736397,1,2012,1,1
85000.0,1,2007,1,0
617000000.0,1,2012,2,2
100000.0,1,2012,1,0
18478604.03736397,1,2012,1,1
902612.0,2,2009,1,0
6900000.0,1,2012,1,1
120000.0,1,2014,1,0
50000.0,1,2013,0,0
43000000.0,2,2012,1,1
10000000.0,1,2012,1,1
12951579.9733927,3,2006,0,1
500000.0,1,2012,0,0
22500000.0,1,2012,1,1
17200000.0,2,2000,1,1
18478604.03736397,1,2006,0,1
8250000.0,1,2008,1,1
18478604.03736397,1,2012,1,1
1514912.0,1,2011,1,1
10000000.0,1,2005,1,1
760000.0,3,2012,1,0
1662122.0,3,2008,1,1
2184267.0,2,2005,1,1
8247656.0,5,2012,1,1
2776316.0,2,2009,1,1
245000.0,2,2012,1,0
18478604.03736397,1,2007,1,1
3633000.0,2,2012,1,1
1000000.0,1,2008,1,0
20100000.0,4,2012,1,1
123.0,1,2011,1,0
3516136.0,3,2013,1,1
1550000.0,1,1960,1,1
2200000.0,3,2012,1,1
1049999.0,1,2012,1,1
80000.0,1,2014,1,0
40000.0,2,2012,1,0
18478604.03736397,1,2008,0,1
18478604.03736397,1,2012,2,1
1130000.0,1,2008,1,1
10340000.0,3,2012,1,1
18478604.03736397,1,2003,1,1
18478604.03736397,1,2012,1,1
476000.0,1,1993,1,0
18478604.03736397,1,2015,0,1
120000.0,1,2012,1,0
19000000.0,2,2007,1,1
3400000.0,3,2012,1,1
550000.0,1,2009,1,0
37935003.0,3,1999,2,1
33200492.0,2,2011,1,1
18478604.03736397,1,2012,1,1
8000000.0,1,2002,2,1
306865.0,2,2015,1,0
6285835.0,1,2007,1,1
443846.161880549,3,2011,1,0
3000000.0,1,2012,1,1
8000000.0,1,2007,1,1
11750000.0,2,2012,1,1
449996.0,1,2010,1,0
22500000.0,3,2000,1,1
150005.0,1,2009,1,0
18478604.03736397,1,2013,1,1
1235000.0,2,2012,1,1
5500000.0,2,2015,1,1
18478604.03736397,1,2012,1,1
6500000.0,2,2012,1,1
7500.0,1,2012,1,0
18478604.03736397,1,1997,2,1
105000000.0,3,1995,1,2
2500000.0,2,2012,1,1
18478604.03736397,1,2007,1,1
18478604.03736397,1,2007,1,1
15000000.0,2,2001,1,1
6000000.0,2,2011,1,1
43587872.0,3,2011,1,1
3424336.0,4,2008,1,1
10000.0,1,2012,1,0
18478604.03736397,1,2012,1,1
4000000.0,1,2014,1,1
18478604.03736397,1,2014,1,1
2770000.0,2,2012,1,1
3305217.0,1,2011,1,1
44250000.0,8,2008,2,1
18000000.0,3,2014,1,1
30000000.0,1,2013,1,1
18478604.03736397,1,2012,2,1
550000.0,2,2009,1,0
67983.0,1,2012,1,0
1100000.0,3,2012,1,1
15862857.0,2,2010,1,1
1230000.0,4,2012,1,1
40000.0,1,2011,1,0
49180.0,1,2012,1,0
18478604.03736397,1,2014,1,1
845313.0,1,2010,1,0
1000000.0,2,2007,2,0
17500000.0,4,2001,1,1
62500000.0,5,2000,1,1
2800000.0,3,2011,1,1
3850000.0,1,2000,2,1
680000.0,2,2011,1,0
875000.0,1,2012,1,0
4200000.0,2,2003,1,1
8500000.0,1,2007,0,1
110878477.0,2,2009,1,2
18478604.03736397,1,2015,1,1
2000000.0,1,2005,1,1
1020000.0,2,2011,1,1
15486363.0,2,2012,1,1
150000.0,1,2014,1,0
28000000.0,3,2012,2,1
250000.0,1,2014,1,0
600000.0,2,2014,1,0
427985.0,1,2005,1,0
18478604.03736397,1,1995,1,1
2000000.0,1,1996,1,1
18478604.03736397,1,1994,1,1
12300000.0,2,2008,1,1
1500000.0,1,2012,2,1
18478604.03736397,1,2014,0,1
8600000.0,2,2012,1,1
500000.0,1,2010,1,0
21600000.0,2,2014,1,1
40000.0,1,2011,1,0
18478604.03736397,1,2012,1,1
1100000.0,1,2012,0,1
6500000.0,2,2012,1,1
10000000.0,1,2011,1,1
18478604.03736397,1,2012,1,1
1300000.0,3,2014,1,1
18478604.03736397,1,2012,0,1
387973.0,2,2009,1,0
18478604.03736397,1,2012,1,1
18478604.03736397,1,2013,1,1
18478604.03736397,1,2012,0,1
18478604.03736397,1,2015,1,1
1753107.0,3,2012,1,1
750000.0,1,2011,1,0
19904010.0,6,1998,2,1
250000.0,1,2007,1,0
18478604.03736397,1,2010,1,1
18478604.03736397,1,2008,1,1
144890.0,3,2012,1,0
18478604.03736397,1,2012,1,1
50200000.0,2,2012,1,1
40000.0,1,2011,1,0
100000.0,1,2010,1,0
18478604.03736397,1,2011,1,1
18478604.03736397,1,2012,1,1
43000000.0,1,2012,1,1
18478604.03736397,1,2010,1,1
250000.0,1,2014,0,0
8000000.0,2,2005,1,1
250000.0,1,2012,1,0
20000000.0,1,2012,0,1
2111760.0,2,1995,0,1
15000.0,1,2013,1,0
9014993.0,4,2010,1,1
1176830000.0,7,2010,1,2
10000000.0,1,2005,0,1
500000.0,1,2014,1,0
63016244.0,4,2004,2,1
25456000.0,5,2010,1,1
700.0,1,1919,1,0
25275765.0,6,2005,1,1
6250000.0,1,2011,1,1
22000000.0,1,2014,2,1
62000.0,1,2012,1,0
18478604.03736397,1,2011,1,1
18478604.03736397,1,2013,1,1
3000000.0,1,2010,1,1
16787546.0,3,2003,1,1
1500000.0,1,2014,1,1
19150100.0,4,2012,1,1
2000000.0,2,2011,1,1
19200000.0,2,2002,2,1
2060000.0,2,2006,1,1
1100000.0,1,2012,2,1
119241650.039013,5,2009,1,2
18478604.03736397,1,2012,1,1
600000.0,1,2007,1,0
195000.0,2,2009,1,0
509656.0,1,2007,1,0
22000.0,3,2014,1,0
4500000.0,2,2013,1,1
83302652.0,10,2005,2,1
43805334.0,7,2010,1,1
14000000.0,1,1990,2,1
500000.0,2,2011,1,0
2900000.0,3,2004,1,1
18478604.03736397,1,2012,1,1
1500000.0,1,2013,1,1
18478604.03736397,1,2012,1,1
200000.0,1,2012,0,0
5407657.0,2,1998,1,1
4900000.0,2,2010,1,1
6000000.0,1,1999,1,1
12170000.0,3,2012,1,1
2500000.0,2,2011,1,1
3185000.0,1,2012,0,1
2100000.0,3,2012,1,1
30000000.0,1,2012,1,1
10000000.0,1,2012,1,1
18478604.03736397,1,2013,1,1
19500000.0,2,1999,2,1
18774140.0,2,2011,1,1
18478604.03736397,2,2010,1,1
19665000.0,9,2010,1,1
2719425.0,4,2005,1,1
3001500.0,1,1999,1,1
38400000.0,5,1999,0,1
18478604.03736397,1,2014,1,1
18478604.03736397,1,2012,1,1
5180000.0,1,1990,2,1
18478604.03736397,1,2012,2,1
18478604.03736397,1,2004,1,1
83800001.0,5,2008,1,1
16626989.0,3,2011,1,1
1200000.0,1,2013,1,1
25000.0,1,2011,1,0
1818301.0,1,2010,1,1
1500000.0,1,2012,1,1
10138503.0,4,2012,1,1
18478604.03736397,1,2012,1,1
18478604.03736397,1,2012,1,1
18478604.03736397,2,2012,2,1
32000000.0,2,2012,1,1
12500.0,1,2012,1,0
18478604.03736397,1,2006,1,1
7500000.0,1,2002,1,1
672465.0,1,1987,1,0
1750000.0,1,2011,1,1
1100000.0,2,2014,1,1
18478604.03736397,1,2012,2,1
18478604.03736397,1,2012,1,1
1300000.0,1,2012,1,1
18478604.03736397,1,2012,1,1
1500000.0,1,2009,1,1
40000000.0,2,2006,1,1
18478604.03736397,1,1981,1,1
1400000.0,1,2000,1,1
18478604.03736397,2,2012,1,1
6699994.0,2,2012,1,1
1000000.0,1,2007,1,0
2085627.0,2,2013,1,1
18478604.03736397,1,2013,2,1
5102400.0,7,2010,0,1
1015000.0,3,2011,1,1
18478604.03736397,1,2000,1,1
18478604.03736397,1,2012,1,1
31756275.0,7,1994,1,1
350000.0,1,2014,1,0
18478604.03736397,1,2011,1,1
60000.0,1,2015,0,0
15350000.0,2,2010,1,1
18478604.03736397,1,2012,1,1
200794.0,3,2010,1,0
135000.0,1,2015,1,0
44310000.0,4,2001,2,1
100000000.0,1,2005,1,1
1250000.0,3,2005,1,1
3833534.0,5,2009,1,1
307161792.0,4,2008,1,2
566956.0,3,2014,1,0
39500.0,2,2001,2,0
3088720.0,6,2007,1,1
100000.0,1,2014,1,0
13000000.0,1,1994,1,1
280000.0,1,2005,1,0
18478604.03736397,1,2013,1,1
10000.0,1,2007,0,0
40000.0,2,2011,1,0
1000000.0,1,2012,0,0
10000000.0,1,2006,1,1
50000.0,1,2008,1,0
1373909.0,1,2014,2,1
50000.0,1,2013,2,0
18478604.03736397,1,2013,2,1
1723157.0,2,2014,1,1
50000.0,1,2011,0,0
850000.0,3,2011,2,0
25500000.0,2,2000,1,1
50500000.0,4,2000,1,1
28000000.0,1,2012,2,1
3216500.0,1,2006,1,1
80000.0,1,2014,1,0
1500000.0,1,2014,1,1
1890000.0,1,2012,1,1
1010000.0,1,2005,1,1
10000.0,1,2014,1,0
63500000.0,4,2012,2,1
378995.0,1,2012,0,0
18478604.03736397,1,2012,2,1
17500000.0,2,1997,1,1
18478604.03736397,1,2012,1,1
6000000.0,1,2014,1,1
10000000.0,1,2005,0,1
18478604.03736397,1,2014,0,1
75000000.0,1,1995,0,1
18478604.03736397,1,2015,1,1
890000.0,1,2012,1,0
18734312.0,3,1999,2,1
10000000.0,1,2011,1,1
400000.0,1,2015,1,0
16600216.0,2,1926,1,1
10000000.0,4,2011,1,1
36519.0,1,2013,1,0
18478604.03736397,1,2012,1,1
85000000.0,3,2008,1,1
2000000.0,2,2012,1,1
18478604.03736397,1,2012,1,1
18478604.03736397,1,2015,1,1
8317643.0,1,1997,1,1
10268000.0,5,2012,1,1
18478604.03736397,1,2013,1,1
18478604.03736397,1,1992,1,1
56063148.0,6,1996,2,1
40000.0,1,2014,1,0
18478604.03736397,1,2012,1,1
15200000.0,2,2012,0,1
4400000.0,2,2011,2,1
18478604.03736397,1,1985,0,1
18478604.03736397,1,1992,2,1
18478604.03736397,1,2012,1,1
27400000.0,2,2012,2,1
290956.0,1,2015,1,0
3750000.0,1,2007,1,1
50000.0,1,2012,1,0
500000.0,1,2015,1,0
713000.0,1,2009,1,0
57000000.0,2,1994,2,1
77336990.0,3,1998,2,1
3900000.0,1,2012,1,1
500000.0,1,2011,0,0
200000.0,1,2014,1,0
768000.0,3,2005,1,0
615000.0,2,2012,1,0
33000000.0,2,2012,1,1
80000.0,1,2012,1,0
4300000.0,1,2012,2,1
18128852.0,1,2007,1,1
18478604.03736397,1,2013,1,1
18478604.03736397,1,2011,1,1
18478604.03736397,1,2012,1,1
50000.0,1,2012,1,0
5200000.0,4,2013,1,1
227287.0,1,2013,1,0
12800000.0,1,2012,2,1
200000000.0,1,2012,1,2
6321095.0,1,2008,1,1
4000000.0,2,2013,1,1
7500000.0,2,2000,1,1
8199999.0,1,2012,1,1
15790000.0,2,2000,1,1
600000.0,2,2012,1,0
18478604.03736397,1,2012,1,1
565962.0,1,2011,1,0
21250000.0,5,2003,1,1
9000000.0,3,2013,1,1
4000000.0,2,2012,1,1
1000.0,1,2011,1,0
18478604.03736397,1,2011,1,1
52000000.0,1,2015,1,1
51981.0,1,2015,1,0
75000000.0,1,2010,2,1
93000000.0,2,2012,2,1
1880000.0,1,2012,1,1
15021489.0,4,1996,1,1
18478604.03736397,1,2012,1,1
18478604.03736397,1,2015,1,1
220000.0,2,2012,1,0
40000000.0,1,2012,1,1
18478604.03736397,1,2012,1,1
18478604.03736397,1,2012,0,1
18478604.03736397,1,2012,1,1
25000.0,1,2009,0,0
365872959.0,6,1998,0,2
54857.2431675304,1,2014,1,0
18478604.03736397,1,2012,0,1
1824993.0,1,2013,1,1
9100000.0,1,2012,0,1
10850000.0,4,2008,0,1
80500000.0,2,1997,0,1
15000000.0,1,2006,1,1
113000000.0,1,2008,1,2
18238879.0,1,2009,1,1
825800.0,2,2000,1,0
300000.0,2,2010,1,0
20000000.0,1,1993,0,1
50000000.0,1,2003,2,1
10650403.3139571,1,1983,1,1
76000000.0,7,2005,1,1
1000000.0,1,2011,1,0
45000.0,1,2009,1,0
3700000.0,2,2003,1,1
3200000.0,1,2008,1,1
41500000.0,2,2008,1,1
1000000.0,1,2012,0,0
23795619.7023816,2,2013,1,1
10000000.0,1,2001,1,1
130855.0,3,2012,1,0
30000000.0,1,2011,1,1
22664.0,1,2011,0,0
5000000.0,1,1999,1,1
18478604.03736397,1,2012,1,1
10000.0,1,2010,1,0
2850000.0,1,1991,2,1
75176.0,1,2012,1,0
32000000.0,3,2012,1,1
10880089.0,3,2012,1,1
17000000.0,2,2004,2,1
24750000.0,4,1999,2,1
15400000.0,2,2011,1,1
250000.0,1,2009,1,0
462166.194963709,1,2012,1,0
100000.0,1,2012,0,0
137945.0,1,2014,1,0
25860032.0,3,2001,1,1
100000.0,2,2013,1,0
18478604.03736397,1,2013,1,1
18478604.03736397,1,2012,1,1
22623720.0,5,2010,1,1
1500000.0,1,2004,1,1
16000000.0,3,2013,1,1
2500000.0,1,2012,1,1
250000.0,1,2011,1,0
11705000.0,7,2005,1,1
250000.0,1,2014,1,0
820800.0,1,1990,1,0
7750000.0,2,2012,1,1
300000.0,1,2012,1,0
18000.0,1,2009,0,0
13797958.0,3,1997,2,1
1250000.0,1,2012,1,1
180000.0,1,2007,1,0
3791818.0,1,2012,1,1
374157.957825345,2,2015,0,0
85000.0,1,2012,1,0
87200000.0,5,2010,1,1
952578.0,1,2008,1,0
113643.0,1,2012,1,0
55874661.0,1,1994,2,1
6000.0,1,2014,1,0
283500000.0,4,2007,1,2
42446.9665578542,1,2014,0,0
2000000.0,3,2010,1,1
7000000.0,1,2011,1,1
600000.0,2,2011,1,0
22757292.0,3,2004,1,1
10000000.0,1,1997,2,1
6000000.0,2,2000,1,1
18478604.03736397,1,2001,2,1
642000.0,2,2012,1,0
18478604.03736397,1,2000,0,1
40000.0,1,2012,1,0
8361887.0,3,2011,1,1
18478604.03736397,1,2012,1,1
2349768.0,6,2011,1,1
80000.0,1,2000,1,0
6500000.0,1,2006,1,1
3000000.0,3,2013,1,1
77431466.0,1,2012,1,1
500000.0,2,2014,1,0
18478604.03736397,1,2012,0,1
150000.0,1,2013,1,0
18478604.03736397,2,2010,1,1
1000000.0,1,1986,2,0
18478604.03736397,1,2010,1,1
5000000.0,2,2012,2,1
817620.0,1,2012,1,0
4282838.0,2,2007,1,1
18478604.03736397,1,2008,1,1
4500000.0,1,2012,2,1
5900000.0,2,2012,1,1
1600000.0,1,2012,0,1
27300055.0,4,1995,1,1
36300000.0,2,2009,1,1
2500000.0,1,1995,1,1
45000.0,1,2013,1,0
45000.0,2,2010,2,0
30000000.0,1,1993,2,1
18478604.03736397,1,1995,2,1
705373.0,2,2010,1,0
33000.0,2,2012,1,0
42325.0,1,2012,1,0
6331724.0,11,2010,1,1
8471104.0,2,2013,1,1
16000.0,1,2015,0,0
12500000.0,3,2011,1,1
2290000.0,1,2006,0,1
116750070.0,6,2009,1,2
8000000.0,1,2012,2,1
46255828.0,9,2004,1,1
1500000.0,1,2012,1,1
9500000.0,1,2012,1,1
1100000.0,1,2009,1,1
18000000.0,1,2012,1,1
351681.0,2,2009,0,0
100000.0,1,2012,1,0
10000000.0,1,2007,1,1
140000.0,1,2011,2,0
500000.0,1,2008,1,0
18478604.03736397,1,2012,1,1
18478604.03736397,1,1997,1,1
18478604.03736397,1,2010,1,1
6000.0,1,2013,1,0
25000.0,1,2012,0,0
2894000.0,6,2002,1,1
18478604.03736397,1,2012,1,1
18478604.03736397,1,2013,1,1
3900000.0,1,1855,1,1
13500000.0,2,2013,1,1
558950000.0,11,2005,2,2
216973367.0,7,2002,1,2
5049575.0,2,2006,1,1
15000.0,1,2014,1,0
2300000.0,1,2007,1,1
50000.0,2,2013,1,0
20000000.0,1,2005,1,1
18478604.03736397,1,2010,1,1
18478604.03736397,1,2007,1,1
12000000.0,1,1993,1,1
3000000.0,1,2010,2,1
11000000.0,2,2010,1,1
11000.0,1,2014,1,0
5000000.0,1,2011,1,1
18478604.03736397,1,2010,1,1
210000.0,1,2012,1,0
1000000.0,1,2012,2,0
9666667.0,2,2004,1,1
332000.0,2,2009,1,0
9078877.0,2,1996,1,1
85000000.0,1,2010,1,1
1880000.0,4,2012,1,1
50000.0,1,2013,1,0
500000.0,1,2013,1,0
3050000.0,1,2009,1,1
21189.0,2,2011,0,0
35900000.0,3,2010,1,1
18478604.03736397,1,2012,2,1
18478604.03736397,1,2001,1,1
715000.0,1,2011,1,0
110000.0,1,2011,1,0
1400000.0,1,2014,1,1
49300000.0,3,2003,1,1
20000.0,1,2014,1,0
715000.0,1,2014,1,0
100000.0,1,2012,1,0
110000.0,1,2013,1,0
250000.0,1,2012,1,0
341965.120416601,3,2010,1,0
8100000.0,2,2001,1,1
66000000.0,4,2007,2,1
3400000.0,1,2012,1,1
2796478.0,1,2011,1,1
18478604.03736397,1,2007,1,1
1620030.0,2,2007,2,1
200000.0,1,2011,0,0
30040690.0,5,2011,1,1
2606855.0,2,2012,1,1
22000.0,1,2012,1,0
18478604.03736397,1,2011,1,1
350000.0,1,1999,1,0
6513865.0,1,2005,1,1
18478604.03736397,1,2012,1,1
18478604.03736397,1,2008,1,1
1025559.0,1,2013,1,1
18478604.03736397,1,2007,1,1
7499994.0,2,2007,0,1
2000000.0,1,2014,1,1
150000.0,1,2012,1,0
124000000.0,3,2008,1,2
7850000.0,3,2009,2,1
342798.0,2,2013,1,0
2642473.35506034,1,2012,1,1
16294493.7894764,2,2012,2,1
8000000.0,1,2014,1,1
17000.0,1,2007,1,0
18478604.03736397,1,2014,0,1
18478604.03736397,1,2012,0,1
41500000.0,1,2012,1,1
787401.0,2,2012,1,0
515223.0,2,2012,1,0
11600000.0,1,2012,2,1
5480000.0,7,2006,1,1
18500000.0,4,2008,2,1
13360000.0,2,2012,0,1
97950.0,1,2012,0,0
500000.0,1,2013,1,0
28000000.0,1,2012,1,1
589000.0,1,2012,1,0
250000.0,1,2012,1,0
1000000.0,1,1992,1,0
18478604.03736397,1,2007,1,1
140500000.0,4,2012,1,2
1000000.0,1,2012,1,0
500000.0,1,2012,1,0
100000.0,1,2011,0,0
200000.0,1,2010,1,0
900000.0,1,2012,1,0
480000.0,2,2014,1,0
18500000.0,3,2004,1,1
4576452.80863892,2,2013,1,1
13000000.0,3,2007,1,1
436818.0,3,2014,1,0
77800000.0,7,2012,1,1
14168.0,1,2009,1,0
108000000.0,2,2003,1,2
3650000.0,1,2013,0,1
346000.0,1,2012,1,0
45000.0,1,2011,1,0
9000000.0,1,1997,2,1
1000000.0,1,2012,0,0
50000000.0,1,1892,1,1
16648351.0,2,2000,2,1
28400000.0,3,2002,2,1
16249.0,1,2012,1,0
1641409.0,3,2010,1,1
11995718.0,2,2013,1,1
40016.0,2,2012,1,0
1300000.0,1,2013,1,1
18478604.03736397,1,2012,2,1
300000.0,1,2012,1,0
1500000.0,1,2015,1,1
15000000.0,1,2010,1,1
250000.0,1,2014,0,0
2121849.0,3,2010,1,1
2000000.0,1,2015,1,1
8975002.0,2,2008,1,1
950000.0,3,2012,1,0
1000000.0,1,2014,1,0
5258400.0,4,2007,1,1
11610972.0,3,2013,1,1
1500000.0,1,2003,1,1
50000.0,1,2010,0,0
2500000.0,1,2012,1,1
10000000.0,2,2012,1,1
10000000.0,2,1997,1,1
6500000.0,1,1991,2,1
390000.0,1,2009,0,0
10000000.0,1,2012,1,1
18478604.03736397,1,2003,1,1
230337.0,4,2013,1,0
18478604.03736397,1,1990,0,1
100000.0,1,2008,0,0
2300000.0,3,2012,1,1
10000000.0,1,2001,2,1
1725000.0,3,2013,1,1
60000000.0,1,2009,1,1
63345.0,1,2012,1,0
40821.0,1,2005,1,0
18478604.03736397,1,2003,1,1
4704437.65166886,2,2012,1,1
801156.0,1,2012,1,0
166396.0,1,2012,1,0
18478604.03736397,1,2014,0,1
18478604.03736397,1,2011,1,1
1600000.0,1,2011,1,1
6483800.0,3,2008,1,1
100000.0,2,2009,1,0
3685000.0,2,2012,2,1
750000.0,1,2012,1,0
18478604.03736397,1,2012,1,1
3120000.0,3,2012,1,1
13000501.0,2,1988,1,1
18478604.03736397,1,1995,2,1
18478604.03736397,1,2012,1,1
8000000.0,1,2012,1,1
2000000.0,1,2013,1,1
3000000.0,1,2012,1,1
25000.0,1,2013,1,0
343000.0,1,2005,1,0
33000000.0,3,2010,1,1
350000.0,1,2011,1,0
340000000.0,1,1933,2,2
80000.0,1,2014,1,0
51578.0,1,2014,1,0
14348.0,1,2010,1,0
45000.0,1,2014,1,0
800000.0,1,2012,1,0
4560000.0,1,2012,1,1
43500000.0,3,2005,1,1
118000.0,1,2013,1,0
2000000.0,1,2011,1,1
36519878.0,11,1999,1,1
500000.0,1,2012,1,0
40000.0,1,2011,1,0
18478604.03736397,1,2005,1,1
3200000.0,1,2013,1,1
22000000.0,1,2012,0,1
1000000.0,2,2005,1,0
78000000.0,2,2012,2,1
5900000.0,3,2012,1,1
500000.0,1,2014,1,0
107000000.0,5,2009,1,2
6211154.0,2,2010,2,1
180000.0,1,2012,1,0
22000000.0,1,2006,1,1
3450000.0,3,2012,1,1
4000.0,2,1999,2,0
4000000.0,1,2012,1,1
27388500.0,1,2012,1,1
3496222.0,6,2007,2,1
3400000.0,1,2012,1,1
31274612.0,3,2012,2,1
625000.0,2,2013,1,0
670000.0,1,2014,1,0
18478604.03736397,1,1974,1,1
1200000.0,2,2014,1,1
18478604.03736397,1,2012,0,1
18478604.03736397,1,2012,1,1
1000000.0,1,2011,1,0
18478604.03736397,1,2013,1,1
18478604.03736397,1,2013,1,1
18478604.03736397,1,2014,1,1
24000000.0,2,1997,1,1
12740000.0,2,2002,1,1
18478604.03736397,1,2012,1,1
18478604.03736397,1,2006,1,1
18478604.03736397,1,2010,1,1
2612595.0,1,2012,1,1
6000000.0,4,2012,1,1
18478604.03736397,1,2014,1,1
18478604.03736397,1,2011,1,1
36000.0,1,2012,1,0
1000000.0,1,1994,2,0
800000.0,1,2005,0,0
40000.0,1,2012,1,0
11250000.0,2,2009,1,1
13500000.0,1,1998,2,1
300000.0,1,1999,1,0
92843.0,2,2012,1,0
58000000.0,4,2004,2,1
18478604.03736397,1,2012,1,1
18478604.03736397,1,2012,1,1
18478604.03736397,1,2004,1,1
2525000.0,1,2011,1,1
16630000.0,2,1999,2,1
18478604.03736397,1,2010,1,1
50000.0,1,2012,1,0
11699999.0,3,2012,1,1
128352074.0,7,1997,2,2
10800000.0,5,2008,1,1
3000000.0,3,2014,1,1
5473907.70659855,2,1996,1,1
18478604.03736397,1,2005,1,1
18478604.03736397,1,2012,1,1
3250000.0,2,2015,1,1
18478604.03736397,1,2014,1,1
2000000.0,1,1999,1,1
18478604.03736397,1,2006,1,1
1500000.0,1,2012,1,1
92082.0,2,2012,1,0
15000000.0,3,2009,2,1
120000.0,1,2015,1,0
500000.0,1,2010,1,0
3549916.0,1,2007,1,1
18478604.03736397,2,2001,2,1
27968.0,1,2012,1,0
87386000.0,4,2012,2,1
1550000.0,2,2013,1,1
1622703.0,1,2011,1,1
2500000.0,1,2008,1,1
22094400.0,1,2012,1,1
2675997.0,1,2009,1,1
18478604.03736397,1,2012,1,1
1358459.0,2,2005,1,1
27500000.0,4,2011,1,1
62369.0,1,2012,0,0
18478604.03736397,1,2012,1,1
2300000.0,1,2012,1,1
1200000.0,1,2007,1,1
60000.0,1,2011,0,0
4500000.0,1,2011,2,1
1249999.0,1,2012,1,1
12000000.0,1,2012,1,1
200000.0,1,2006,1,0
1250000.0,2,2012,1,1
2200000.0,2,2013,1,1
18478604.03736397,1,2012,2,1
18478604.03736397,1,2012,1,1
18478604.03736397,1,2012,2,1
2000000.0,1,2014,1,1
30720000.0,4,2012,1,1
6700000.0,1,2008,1,1
18478604.03736397,1,2012,1,1
2000000.0,1,2013,1,1
20000000.0,2,2011,1,1
556000.0,2,2013,1,0
18478604.03736397,1,2012,2,1
18478604.03736397,1,2012,1,1
40000.0,2,2013,1,0
18478604.03736397,1,2013,1,1
6845000.0,4,2012,1,1
9000000.0,2,2012,0,1
200000.0,1,2013,1,0
14050000.0,2,2009,2,1
30515000.0,4,2011,1,1
18478604.03736397,1,2009,1,1
18478604.03736397,1,2013,1,1
690000.0,1,2013,1,0
350000.0,2,2015,0,0
30800000.0,2,2007,1,1
18478604.03736397,1,2012,1,1
